1263	2055
1263	664
1263	1402
1195	1280
228	132
228	647
228	749
228	509
228	1667
228	1580
228	1410
228	1768
1127	243
452	904
452	946
452	390
452	1324
452	625
452	1736
452	2105
452	1758
982	488
1260	1993
182	25
761	478
843	491
1402	664
1654	1391
1835	324
2033	101
1854	1336
1854	1998
960	65
960	1116
960	1427
960	20
960	1719
960	1954
960	528
960	1998
1050	25
790	1235
373	25
169	190
169	1311
798	190
589	1147
